RBCRWAJ,ROA,REPDTE,ASSET,CERT,NETINC,LNLSNET,DEP,NPERFV,ID,FAILED
0.0,0.686255183284022,19870331,1169212,28344,1993,944606,1085737,0.0,28344_19870331,1
0.0,0.5267914650495447,19870630,1165333,28344,3063,960099,1083046,0.0,28344_19870630,1
0.0,0.6098823333392022,19870930,1168727,28344,5326,988651,1085749,0.0,28344_19870930,1
0.0,0.5884865958111248,19871231,1189808,28344,6882,1026346,1104234,0.0,28344_19871231,1
0.0,0.6304978133632344,19880331,1232405,28344,1909,1041708,1142199,0.0,28344_19880331,1
0.0,0.49926370631135036,19880630,1235974,28344,3044,1051835,1147644,0.0,28344_19880630,1
0.0,0.508144530073964,19880930,1241084,28344,4668,1068199,1150860,0.0,28344_19880930,1
0.0,0.6059126322848167,19881231,1240228,28344,7440,1077485,1142224,0.0,28344_19881231,1
0.0,0.5215703487739956,19890331,1243042,28344,1619,1093952,1138102,0.0,28344_19890331,1
0.0,0.47325973812219035,19890630,1289711,28344,2976,1114367,1174473,0.0,28344_19890630,1
0.0,0.4974233656985305,19890930,1310154,28344,4741,1117551,1199489,0.0,28344_19890930,1
0.0,0.5171665761560156,19891231,1326792,28344,6630,1109619,1225205,0.0,28344_19891231,1
9.698612369193679,0.7857169592394356,19900331,1344908,28344,2624,1111898,1239688,0.5392933940462842,28344_19900331,1
9.93007901338229,0.8481780266980252,19900630,1342080,28344,5674,1119646,1233021,0.6504828326180258,28344_19900630,1
10.255011749688126,0.8316996632751334,19900930,1366874,28344,8391,1142908,1257030,0.61483355451929,28344_19900930,1
10.215329214267214,0.7683756550468929,19901231,1389472,28344,10404,1192016,1279348,0.6557886736832408,28344_19901231,1
9.938690532594004,0.6498457005971909,19910331,1434583,28344,2294,1217702,1319133,0.955817823018954,28344_19910331,1
10.252763218270537,0.6507163029321615,19910630,1467216,28344,4654,1264079,1345571,0.823396146170707,28344_19910630,1
10.745919094601442,0.7280748601232254,19910930,1491140,28344,7894,1263147,1367100,0.9783789583808362,28344_19910930,1
10.893983834916204,0.7934773709372192,19911231,1521515,28344,11591,1291543,1398392,1.0788589005037743,28344_19911231,1
11.217941026408843,0.9536757819801277,19920331,1565488,28344,3680,1286270,1435611,1.2153398812383103,28344_19920331,1
11.612349986515643,0.8291308089500861,19920630,1560997,28344,6423,1264922,1428569,1.5193494926639832,28344_19920630,1
11.492171280801934,0.8110819745673294,19920930,1557876,28344,9438,1300235,1423421,1.8469377537108218,28344_19920930,1
11.967310306759755,0.7738197399492209,19921231,1566606,28344,12029,1337506,1432096,1.6497447347961134,28344_19921231,1
11.308747729087246,0.7745956178248401,19930331,1627835,28344,3093,1439861,1492781,2.4326175564476746,28344_19930331,1
11.061099520815139,0.6287713416165164,19930630,1644520,28344,5071,1482549,1494180,2.7205506774013086,28344_19930630,1
11.140992716090985,0.5136443906733901,19930930,1657719,28344,6257,1472571,1502869,3.2266023373080723,28344_19930930,1
11.389271283059047,0.39901137532429654,19931231,1645945,28344,6498,1444385,1508669,3.2716160017497544,28344_19931231,1
11.846484527888478,0.9136886647537895,19940331,1666343,28344,3783,1436247,1528864,3.428105738134345,28344_19940331,1
11.636216550578263,-0.3928591388299303,19940630,1662014,28344,-3257,1471365,1519158,2.724585954149604,28344_19940630,1
11.98678741759218,-0.2900665370316535,19940930,1661251,28344,-3609,1507339,1534455,1.84481454036747,28344_19940930,1
11.559864785766097,-0.1690518050923166,19941231,1764239,28344,-2840,1568613,1628951,1.9347718761460326,28344_19941231,1
10.558848518899735,-1.385733795170669,19950331,1842803,28344,-6248,1606536,1672497,1.5929537774791989,28344_19950331,1
10.558907560889722,-0.5639811322675751,19950630,1893142,28344,-5170,1555608,1672255,1.4920169749548633,28344_19950630,1
10.520990533680889,-0.3620522693602184,19950930,1900404,28344,-5024,1557928,1695136,1.5049957798447067,28344_19950930,1
10.47336352027659,-0.27319597357929515,19951231,1924220,28344,-5095,1583727,1676274,1.3097774682728587,28344_19951231,1
20.934459561644754,0.18661637996275304,19960331,2006839,28344,917,1581414,1684264,1.352475211015931,28344_19960331,1
19.241741988219616,0.2681460519428387,19960630,2092524,28344,2692,1684857,1663302,1.1596043820763824,28344_19960630,1
0.0,0.32243337630326535,19840331,1888142,30968,1522,1101451,1600153,0.0,30968_19840331,1
0.0,0.24913402818776542,19840630,1963600,30968,2399,1137554,1644363,0.0,30968_19840630,1
0.0,0.7784958782723748,19840930,2170490,30968,11721,1134937,1714115,0.0,30968_19840930,1
0.0,0.6422312351459557,19841231,2253292,30968,13287,1171115,1762630,0.0,30968_19841231,1
0.0,1.6962768234845584,19850331,2352560,30968,9766,1190218,1844123,0.0,30968_19850331,1
0.0,2.5138760642435964,19850630,2271098,30968,28813,1174586,1889196,0.0,30968_19850630,1
0.0,2.4127401588377393,19850930,2264958,30968,41358,1222732,1927621,0.0,30968_19850930,1
0.0,2.2484224640370907,19851231,2588094,30968,52748,1269602,1932732,0.0,30968_19851231,1
0.0,3.475730795153922,19860331,2281328,30968,21156,1371585,2033973,0.0,30968_19860331,1
0.0,3.0054153498561917,19860630,2499077,30968,36909,1454895,2032288,0.0,30968_19860630,1
0.0,2.6235375899395215,19860930,2499660,30968,48544,1500801,2127245,0.0,30968_19860930,1
0.0,2.309063019670883,19861231,2470179,30968,56980,1616891,2190718,0.0,30968_19861231,1
0.0,1.8163503105668517,19870331,2596685,30968,11504,1644364,2230213,0.0,30968_19870331,1
0.0,1.8321929176739777,19870630,2735262,30968,23825,1750119,2347689,0.0,30968_19870630,1
0.0,1.4481072070662455,19870930,3043577,30968,29449,1983361,2429683,0.0,30968_19870930,1
0.0,1.182702462476964,19871231,3186144,30968,33191,2052159,2530957,0.0,30968_19871231,1
0.0,0.7869306006919463,19880331,3111743,30968,6195,1961968,2637974,0.0,30968_19880331,1
0.0,0.6893308280139456,19880630,3213076,30968,10927,2044779,2733692,0.0,30968_19880630,1
0.0,0.656407889378161,19880930,3576507,30968,16108,2235510,2772919,0.0,30968_19880930,1
0.0,0.8577496327188285,19881231,3793330,30968,28959,2278200,2967165,0.0,30968_19881231,1
0.0,2.2369236150802534,19890331,3719488,30968,21007,2280059,2910273,0.0,30968_19890331,1
0.0,1.4234018426873827,19890630,3773524,30968,26775,2274865,2993653,0.0,30968_19890630,1
0.0,0.8139473398812913,19890930,3826461,30968,23065,2265787,3118023,0.0,30968_19890930,1
0.0,0.3612511137870061,19891231,3774336,30968,13646,2282155,3196512,0.0,30968_19891231,1
10.059210714471579,1.2507005244367164,19900331,4049800,30968,13156,2570028,3442673,0.339201935898069,30968_19900331,1
9.755644477512535,1.1307251459760475,19900630,4027157,30968,23448,2610851,3323590,0.36802637692049256,30968_19900630,1
8.304264941491411,0.8784742472692098,19900930,4034360,30968,27140,2611035,3402892,0.7383327219187181,30968_19900930,1
11.189233004036362,0.9784460749590265,19901231,4155564,30968,40375,2844923,3388295,0.5553518126540705,30968_19901231,1
11.475720798114569,1.203098398330607,19910331,4131040,30968,12462,2783962,3397149,0.6565659010805995,30968_19910331,1
12.225908665494169,1.1417984004912298,19910630,4064438,30968,23504,2729104,3543640,0.8862479880367224,30968_19910630,1
10.570292344452028,0.4574363485726974,19910930,3874635,30968,13917,2738070,3522544,1.052228145360789,30968_19910930,1
12.122123851340003,0.621409161699318,19911231,3776442,30968,24859,2615880,3394374,1.3051703163983452,30968_19911231,1
13.422878315555597,1.2249808240441984,19920331,3590857,30968,11281,2501276,3261666,1.5268499970898313,30968_19920331,1
13.730517098367548,1.2524647489196472,19920630,3511091,30968,22708,2590765,3176840,1.7371523552081107,30968_19920630,1
14.278982562936005,1.236302760697834,19920930,3442663,30968,33198,2633657,3104519,2.0338325302244225,30968_19920930,1
14.427060309591846,1.1752649443151888,19921231,3483443,30968,41850,2725890,3131771,2.130105186162081,30968_19921231,1
15.507191179201044,2.554771553409261,19930331,3484225,30968,22251,2793075,3120798,2.1711284431975546,30968_19930331,1
16.208456890449032,1.820464310138808,19930630,3485819,30968,31717,2827584,3115439,1.9708424332990324,30968_19930630,1
16.3784026165102,1.5077477536136115,19930930,3491910,30968,39425,2872422,3114971,2.094297963005919,30968_19930930,1
16.93253242103588,1.2535387652542687,19931231,3471695,30968,43666,2869693,3089592,2.211743831183327,30968_19931231,1
17.080091666081856,0.6637503885784665,19940331,3467058,30968,5757,2862918,3076399,2.2617158409233418,30968_19940331,1
17.038113279787876,0.6896013712044254,19940630,3713488,30968,12243,3187912,3106650,2.278666310487606,30968_19940630,1
15.584957400549431,0.6505189567446834,19940930,4031873,30968,17911,3513653,3265060,2.146124146271472,30968_19940930,1
14.211808237486132,0.6085488231128147,19941231,4650407,30968,23532,4107810,3567148,1.694475343770986,30968_19941231,1
13.58825981070632,0.2820703701311821,19950331,4748666,30968,3314,4215658,3786034,2.3317706488516983,30968_19950331,1
13.723110467655689,0.3230399623784386,19950630,4750260,30968,7618,4210887,3780829,2.203037307431593,30968_19950630,1
13.50173628538446,0.37400215736676423,19950930,4692155,30968,13213,4148096,3827132,2.2899286148901727,30968_19950930,1
14.248436786316171,0.45965646592930465,19951231,4663022,30968,21608,4117146,3803686,2.08474246958303,30968_19951231,1
14.29262226067343,0.9114026411104226,19960331,4656240,30968,10617,4085525,3896291,1.9924660240881056,30968_19960331,1
14.390736091942182,0.7938077606543238,19960630,4711591,30968,18563,4188497,3862104,1.300027952341364,30968_19960630,1
0.0,0.7083753167842204,19840331,115783000,7213,203000,71701000,79569000,2.300855911489597,7213_19840331,1
0.0,0.6666125176951104,19840630,115471000,7213,383000,70682000,79936000,2.3365173939777084,7213_19840630,1
0.0,0.654234933445474,19840930,114219000,7213,563000,70327000,77546000,2.4671902222922633,7213_19840930,1
0.0,0.6709832970927512,19841231,120054000,7213,777000,71633000,79551000,2.228163992869875,7213_19841231,1
0.0,0.8509725990121462,19850331,122492000,7213,258000,71091000,83213000,2.1307513960095354,7213_19850331,1
0.0,0.7378210661758717,19850630,125836000,7213,453000,72631000,85118000,2.1655170221558215,7213_19850630,1
0.0,0.6644898771565279,19850930,134046000,7213,626000,77964000,90159000,2.1365799800068634,7213_19850930,1
0.0,0.6294331357937644,19851231,138625000,7213,807000,77846000,94386000,1.903697024346258,7213_19851231,1
0.0,0.5780653936476564,19860331,143696000,7213,204000,79661000,98283000,1.8560015588464536,7213_19860331,1
0.0,0.4943526099463745,19860630,142477000,7213,350000,81188000,96265000,2.131572113393741,7213_19860630,1
0.0,0.5088760449447732,19860930,141141000,7213,540000,83399000,98369000,2.3196661494533832,7213_19860930,1
0.0,0.5582343388503292,19861231,153293000,7213,803000,88963000,102933000,2.103161918678609,7213_19861231,1
0.0,0.43019355431029677,19870331,151686000,7213,164000,89477000,103306000,4.431523014648682,7213_19870331,1
0.0,-2.9954543946381764,19870630,147106000,7213,-2257000,87553000,103686000,4.493358530583389,7213_19870630,1
0.0,-1.5691550551814906,19870930,151197000,7213,-1775000,88041000,105615000,4.168072117833026,7213_19870930,1
0.0,-0.696517675704011,19871231,154057000,7213,-1055000,91486000,104907000,4.0504488598375925,7213_19871231,1
0.0,0.9310944586225395,19880331,153538000,7213,358000,94130000,103672000,4.130573538798213,7213_19880331,1
0.0,0.8207845223490072,19880630,152940000,7213,630000,93644000,104088000,3.995030731005623,7213_19880630,1
0.0,0.8316996169680079,19880930,153774000,7213,958000,94139000,104423000,4.034492176830934,7213_19880930,1
0.0,1.0352494931659146,19881231,150241000,7213,1583000,96508000,104996000,4.2731344972411,7213_19881231,1
0.0,0.9402747735735381,19890331,153500000,7213,357000,96200000,106287000,4.594788273615635,7213_19890331,1
0.0,0.8582356007868256,19890630,152777000,7213,653000,96476000,105938000,4.81027903414781,7213_19890630,1
0.0,0.7171018432557844,19890930,158535000,7213,827000,102240000,109385000,5.03421957296496,7213_19890930,1
0.0,0.14284960510449254,19891231,161988000,7213,222000,104956000,111487000,4.83616070326197,7213_19891231,1
5.421679197401114,0.24335118922684285,19900331,166755000,7213,100000,107286000,115407000,5.043926718839016,7213_19900331,1
5.538978190567705,0.24952326855195356,19900630,164197000,7213,205000,108127000,116478000,5.444070232708271,7213_19900630,1
5.5467635942349665,0.22230016444741257,19900930,164413000,7213,274000,109656000,117229000,6.271401896443712,7213_19900930,1
7.523939407236256,0.004293561865319552,19901231,157821000,7213,7000,106603000,112586000,7.121992637228253,7213_19901231,1
7.542050563000578,0.02797460668656678,19910331,156750000,7213,11000,108580000,111116000,7.796491228070175,7213_19910331,1
8.397846832525417,0.05943987403805417,19910630,159858000,7213,47000,106151000,115356000,7.370291133380875,7213_19910630,1
8.052204753458795,-0.2426591789479589,19910930,167333000,7213,-292000,109749000,117628000,7.148022207215552,7213_19910930,1
8.132905747458103,-0.2921272332194659,19911231,162682000,7213,-470000,109111000,119502000,7.523880945648566,7213_19911231,1
8.202829138267827,-0.19326685198266716,19920331,164327000,7213,-79000,107367000,122725000,7.421787046559604,7213_19920331,1
8.24207472069981,-0.07967935097546841,19920630,169983000,7213,-66000,111256000,126826000,7.392503956277981,7213_19920630,1
8.142987669877302,0.003189941861856114,19920930,171760000,7213,4000,111990000,125606000,7.456916627852818,7213_19920930,1
9.37426105339399,-0.0006005299075904578,19921231,163846000,7213,-1000,105279000,118386000,7.209818976355846,7213_19921231,1
9.408838983943124,1.338612880524572,19930331,167243000,7213,554000,107255000,124255000,7.066364511519168,7213_19930331,1
10.204977390029974,1.0014890244488208,19930630,168567000,7213,834000,108266000,124827000,6.771194836474518,7213_19930630,1
10.476585888669767,0.9456238298426569,19930930,176001000,7213,1198000,111106000,129654000,5.9812160158180925,7213_19930930,1
11.128433605024549,0.9208697991117836,19931231,175712000,7213,1568000,112481000,128312000,5.238116918594063,7213_19931231,1
11.064861094626512,0.6529236202054256,19940331,199217000,7213,306000,112878000,135316000,4.42381925237304,7213_19940331,1
10.999293528818486,0.7857111314172353,19940630,213837000,7213,771000,118192000,136108000,3.5209061107292,7213_19940630,1
11.575104913811764,0.8856320297131302,19940930,210342000,7213,1327000,120850000,137715000,3.3374219128847304,7213_19940930,1
12.680715906324084,0.9226472001148976,19941231,210487000,7213,1863000,124916000,141934000,2.701354477948757,7213_19941231,1
12.612322808531564,1.1245682623871103,19950331,228437000,7213,617000,128830000,150597000,2.5818934761006314,7213_19950331,1
12.951499303158181,1.1039112480965076,19950630,217107000,7213,1207000,131893000,150078000,2.5733854735222725,7213_19950630,1
12.93300182184868,1.099523187354557,19950930,218023000,7213,1802000,134642000,152358000,2.5355123083344417,7213_19950930,1
12.242448444335924,1.0766210549789612,19951231,220110000,7213,2356000,140818000,156976000,2.2266139657444004,7213_19951231,1
12.305352740687857,1.239812668655986,19960331,221247000,7213,684000,142389000,159604000,2.1514416014680426,7213_19960331,1
12.120682203973846,1.178826022157979,19960630,226935000,7213,1313000,143897000,163177000,2.0058607090135943,7213_19960630,1
0.0,1.4491652691181713,19840331,171133,18708,620,149895,80346,0.5913529243337053,18708_19840331,1
0.0,1.2816672977050922,19840630,182781,18708,1134,157681,94979,0.6105667438081639,18708_19840630,1
0.0,1.360890259363517,19840930,204530,18708,1900,183506,118681,0.5852442184520609,18708_19840930,1
0.0,1.4299332697807436,19841231,234600,18708,2835,214806,144793,0.658994032395567,18708_19841231,1
0.0,0.3653727069056676,19850331,251479,18708,222,232322,160202,0.6195348319342768,18708_19850331,1
0.0,0.5605586247628406,19850630,279229,18708,715,261607,173496,0.7928975858524723,18708_19850630,1
0.0,0.6000644807405493,19850930,337657,18708,1241,284233,257798,0.6915301622652573,18708_19850930,1
0.0,0.8931984846905084,19851231,335685,18708,2570,291852,251858,0.8990571517940927,18708_19851231,1
0.0,0.9696997985626623,19860331,349888,18708,831,294060,310199,0.845413389427474,18708_19860331,1
0.0,1.0427534703055141,19860630,352448,18708,1804,295573,310096,0.9158797893589976,18708_19860630,1
0.0,0.9628102920225865,19860930,348995,18708,2504,300631,305158,1.0888408143383144,18708_19860930,1
0.0,1.012415579139796,19861231,345968,18708,3509,302850,286659,0.9122230957776442,18708_19861231,1
0.0,1.4515790420777974,19870331,320892,18708,1210,280935,171727,0.9644989591513655,18708_19870331,1
0.0,1.4017310962763663,19870630,318065,18708,2301,284989,119392,1.1066920283589834,18708_19870630,1
0.0,0.8948084591246728,19870930,333462,18708,2212,301668,92388,0.9305408112468587,18708_19870930,1
0.0,0.7834307094081603,19871231,355022,18708,2622,326790,79054,1.8266473626986497,18708_19871231,1
0.0,0.47168231904650293,19880331,331881,18708,405,306072,73208,2.4246642621903636,18708_19880331,1
0.0,0.19456431073248776,19880630,336923,18708,332,310230,72905,1.7297720844228501,18708_19880630,1
0.0,0.5590131650599265,19880930,344265,18708,1434,321914,29162,1.650472746285565,18708_19880930,1
0.0,0.9694900027642126,19881231,368389,18708,3367,347430,26954,1.6281702222379062,18708_19881231,1
0.0,0.6792221556869393,19890331,343013,18708,604,323691,19037,1.571077481028416,18708_19890331,1
0.0,0.8429597252575709,19890630,358400,18708,1503,338781,16604,1.4366629464285714,18708_19890630,1
0.0,1.1424185783930652,19890930,368514,18708,3081,348041,24070,1.4501484339807986,18708_19890930,1
0.0,1.2211534212752913,19891231,394787,18708,4477,372585,24243,1.301207993171001,18708_19891231,1
13.141095168306322,2.3652262097487675,19900331,362519,18708,2239,346179,22556,1.449855042080553,18708_19900331,1
13.270394165981811,2.1627207600489453,19900630,372937,18708,4074,355605,21784,1.439921488079756,18708_19900630,1
13.560901794808894,2.13917855079837,19900930,379333,18708,6055,362966,22213,1.4754846006015823,18708_19900930,1
13.183739604131622,2.11019966255535,19901231,412517,18708,8112,388799,25562,1.638477929394425,18708_19901231,1
14.386346577200731,2.5350336567337144,19910331,389997,18708,2543,372383,24769,1.8141165188450166,18708_19910331,1
14.303878094675436,2.545618252733062,19910630,412515,18708,5155,393889,27390,1.4421293771135595,18708_19910630,1
16.91302875795133,2.9087580641598154,19910930,369296,18708,8641,349569,31551,2.015456436029635,18708_19910930,1
16.040211166980036,2.197430782070505,19911231,389116,18708,8673,372648,37298,1.3181159345799196,18708_19911231,1
17.893880220712106,4.217850224676163,19920331,369754,18708,4001,353060,40478,1.9980852134121607,18708_19920331,1
17.493956220760897,2.987660231996344,19920630,389855,18708,5720,373427,40490,1.8848033243128854,18708_19920630,1
14.860411675548818,2.8996589339925958,19920930,412615,18708,8489,394982,46001,1.8249457726936733,18708_19920930,1
14.408510492745899,2.8071734288410766,19921231,448689,18708,11285,428404,41320,1.364419453117861,18708_19921231,1
15.977012147044261,3.4400347293623046,19930331,426651,18708,3764,407084,48344,1.208950641156355,18708_19930331,1
15.571777039274295,3.319938616336281,19930630,388840,18708,6995,370650,52668,1.1822343380310667,18708_19930630,1
14.979650874232476,3.1094628975265017,19930930,428160,18708,9867,407418,62186,1.1836696562032885,18708_19930930,1
13.904295310285328,2.875327434731993,19931231,488629,18708,12542,462016,64492,0.7961050203733303,18708_19931231,1
15.173918141769027,3.574602342138726,19940331,472373,18708,4294,449351,49536,0.926386563160892,18708_19940331,1
16.889058709975732,4.2365955225691545,19940630,349437,18708,9253,326375,45804,1.0370968157350253,18708_19940630,1
18.180283074822594,3.9628914202146523,19940930,336129,18708,12235,317294,35511,0.7767851033383016,18708_19940930,1
18.21957982387834,3.9263801843938926,19941231,357186,18708,15735,334926,38510,0.7097142665166047,18708_19941231,1
18.840578065576207,2.4271226477803385,19950331,357405,18708,2168,334492,45314,0.7795078412445265,18708_19950331,1
17.506977696975902,1.9664065471357632,19950630,397590,18708,3645,369540,32167,0.826228023843658,18708_19950630,1
17.792961936387393,2.0984115987991343,19950930,406390,18708,5975,377907,40358,0.8095671645463718,18708_19950930,1
17.252440487519873,1.9828976040989266,19951231,435892,18708,7751,394061,67407,0.8536518220109568,18708_19951231,1
17.715799692959465,2.6302289366223355,19960331,441294,18708,2884,395531,71812,0.9111839272684423,18708_19960331,1
18.08930093776641,2.4127728395371286,19960630,399022,18708,5132,354366,49126,0.8463192505676379,18708_19960630,1
0.0,-3.435036924953138,19840331,179270,18923,-1521,82106,158704,15.148100630334133,18923_19840331,1
0.0,-6.670282931167663,19840630,167485,18923,-5800,71230,150889,12.303191330566916,18923_19840630,1
0.0,-5.500841412250694,19840930,175468,18923,-7191,70722,159593,10.87491736384982,18923_19840930,1
0.0,-4.119097301052905,19841231,179342,18923,-7221,70080,163573,7.917275373309096,18923_19841231,1
0.0,2.165677696201683,19850331,178606,18923,969,75955,162249,6.357569174607796,18923_19850331,1
0.0,0.8227737853894648,19850630,181690,18923,740,83303,165368,4.372282459133689,18923_19850630,1
0.0,0.6560894549697817,19850930,187074,18923,894,94116,171115,3.906475512364091,18923_19850930,1
0.0,0.2643020732422547,19851231,188907,18923,484,101477,173125,2.5107592624942434,18923_19851231,1
0.0,-0.3555151133601204,19860331,189136,18923,-168,102313,173708,3.0618179511039676,18923_19860331,1
0.0,0.2626438442200187,19860630,199926,18923,253,112516,183837,2.6434780868921504,18923_19860630,1
0.0,0.32159682989485266,19860930,199797,18923,469,109786,184050,2.621660985900689,18923_19860930,1
0.0,0.11899903079087262,19861231,209637,18923,235,112746,190787,2.4113109804089925,18923_19861231,1
0.0,-0.05063451375043514,19870331,201150,18923,-26,115564,186355,2.9217002237136467,18923_19870331,1
0.0,0.15099580779571606,19870630,217045,18923,158,115241,197781,2.4206961689972126,18923_19870630,1
0.0,0.5228217149777409,19870930,225975,18923,837,124840,205804,2.5166500719106097,18923_19870930,1
0.0,0.581086627561147,19871231,274252,18923,1311,136419,253889,1.7983460467015737,18923_19871231,1
0.0,0.4239403201433191,19880331,310736,18923,310,146438,290634,2.651446887389939,18923_19880331,1
0.0,1.2594153191063577,19880630,314477,18923,1888,174593,292024,2.6984485351869933,18923_19880630,1
0.0,1.0237077598392976,19880930,377430,18923,2451,179844,345197,2.7361365021328456,18923_19880930,1
0.0,0.9215574085711874,19881231,428913,18923,3144,203515,391398,2.5095998489204105,18923_19881231,1
0.0,0.6173784921955048,19890331,413358,18923,650,198552,378978,2.228334760667509,18923_19890331,1
0.0,0.7026103927787265,19890630,448914,18923,1512,206203,407442,2.028896403320012,18923_19890630,1
0.0,0.7750625250440834,19890930,440761,18923,2517,229231,402836,2.7799646520449857,18923_19890930,1
0.0,0.9413450775218813,19891231,514839,18923,4230,237304,463714,2.2721666385025223,18923_19891231,1
12.937560246094822,0.6183862691734834,19900331,511057,18923,793,261617,468893,2.8339304617684524,18923_19900331,1
13.094603477991868,0.5595940527080142,19900630,484842,18923,1409,269902,438314,2.421407386323792,18923_19900630,1
12.757570315778866,0.5115903015999889,19900930,496026,18923,1925,288857,452586,1.6476958869091538,18923_19900930,1
13.165928738493157,0.48367000248563635,19901231,519752,18923,2444,315408,451008,2.8771414059012757,18923_19901231,1
13.552383005375532,0.37765377663631905,19910331,494934,18923,479,312319,450293,4.059329122670902,18923_19910331,1
13.688673408733418,0.4059217757391308,19910630,497428,18923,1023,325032,452236,3.7762249008901794,18923_19910630,1
13.549367516726562,0.4470408522422946,19910930,513601,18923,1698,343798,468437,4.767903489284484,18923_19910930,1
12.961701949792081,0.32030575627446406,19911231,553071,18923,1652,373663,501563,4.027150221219337,18923_19911231,1
12.931952945325762,0.5266109877743291,19920331,555907,18923,730,392070,494029,4.15878914998372,18923_19920331,1
16.83193132755675,0.7137254808895998,19920630,576544,18923,2005,381122,513376,4.124056446689238,18923_19920630,1
15.67228007205103,0.5881650551854256,19920930,609468,18923,2531,439723,550141,4.523125086140699,18923_19920930,1
13.111563243838964,0.6993138750130795,19921231,677209,18923,4157,495299,605140,4.292914004391554,18923_19921231,1
13.751619893799944,0.5450376991878969,19930331,661414,18923,912,493219,600721,4.004753452451868,18923_19930331,1
13.867183866346672,0.7803942840692868,19930630,672668,18923,2616,487843,605546,3.8962757259153102,18923_19930630,1
11.39913586489264,0.8002264069393108,19930930,672549,18923,4027,483519,605513,3.9487085699331943,18923_19930930,1
12.12509054912863,0.8430256502820345,19931231,679047,18923,5670,456694,612239,3.77234565501357,18923_19931231,1
12.919075037324742,1.490991174381732,19940331,647319,18923,2472,440781,578891,4.815091168342039,18923_19940331,1
13.673590763505809,1.8920392799206214,19940630,705410,18923,6407,427699,631713,4.371642023787584,18923_19940630,1
14.622035041172671,2.073843520609953,19940930,718861,18923,10696,421317,641167,4.171042802433294,18923_19940930,1
12.581055140145256,1.4097571224023555,19941231,804940,18923,10025,456850,667175,3.261361095236912,18923_19941231,1
13.3557938221144,3.3664120439135914,19950331,723334,18923,6431,492000,638806,3.743775351359123,18923_19950331,1
14.506800750159243,4.132776838185609,19950630,758179,18923,15749,486779,637795,3.9960220475639656,18923_19950630,1
16.963444988419436,4.336259770243152,19950930,743794,18923,24638,450869,637253,4.049642777435688,18923_19950930,1
14.415136894664194,4.298469656886042,19951231,950821,18923,34225,543314,803095,3.3569935876468864,18923_19951231,1
15.601480469975403,0.14840992879935164,19960331,876550,18923,339,490173,755977,4.061376989333181,18923_19960331,1
16.04690949217742,1.78898385908953,19960630,878858,18923,8069,449491,759075,3.4140896481570397,18923_19960630,1
0.0,3.1606722967132637,19840331,4141338,23360,31904,3956110,1945014,0.9970690631868251,23360_19840331,1
0.0,3.320210460046877,19840630,4743341,23360,70934,4544378,2134336,0.6629715215498949,23360_19840630,1
0.0,2.9410936454576118,19840930,5532225,23360,101199,5278871,2411317,0.6582523306626177,23360_19840930,1
0.0,3.08105183955623,19841231,6619234,23360,153868,6348555,2757946,0.7985062924199386,23360_19841231,1
0.0,1.5249727228810852,19850331,7285277,23360,26505,6975554,2738389,0.9895986110068292,23360_19850331,1
0.0,2.073397191220887,19850630,8052787,23360,75877,7719247,2681640,0.9221155359008005,23360_19850630,1
0.0,2.1922845579902632,19850930,6925335,23360,118726,6574093,2585044,2.213986760207268,23360_19850930,1
0.0,2.0839206555028325,19851231,8355589,23360,155203,7915851,2054864,2.345807099894454,23360_19851231,1
0.0,1.4352826280961122,19860331,8273331,23360,29834,7872074,2098289,1.6754799245914374,23360_19860331,1
0.0,1.97897143904824,19860630,8504136,23360,82896,8087311,2014084,1.5237997134570755,23360_19860630,1
0.0,2.3665375804279183,19860930,8833694,23360,150723,8410472,1895481,2.7171079278951704,23360_19860930,1
0.0,2.594652004986678,19861231,10025662,23360,228290,9573644,1691402,3.1006830272155597,23360_19861231,1
0.0,2.178799458004879,19870331,10235037,23360,55180,9488370,1666934,2.9972339132726145,23360_19870331,1
0.0,2.7849243234628576,19870630,10290580,23360,141805,9795820,1691471,2.826468478938991,23360_19870630,1
0.0,3.018465419380132,19870930,10775178,23360,233898,10253743,1737099,2.796241509885034,23360_19870930,1
0.0,3.02856288850189,19871231,11988599,23360,322936,11375821,1883347,2.807091971297063,23360_19871231,1
0.0,2.9303673377819006,19880331,11805278,23360,87156,11156179,1553994,3.1023157607978398,23360_19880331,1
0.0,3.018219269512981,19880630,11795585,23360,179028,11121700,1602682,3.0233854446388206,23360_19880630,1
0.0,2.6809411940350736,19880930,12475441,23360,241617,11740434,1706654,2.9646006101106965,23360_19880930,1
0.0,2.5274995744778086,19881231,13553505,23360,311481,12524769,2206499,2.9907909430069934,23360_19881231,1
0.0,3.9101660296415943,19890331,10971694,23360,119872,9987038,2489230,4.112619254601888,23360_19890331,1
0.0,3.2671714164507946,19890630,11349870,23360,195350,10211395,2619329,4.200391722548364,23360_19890630,1
0.0,3.0950403009638157,19890930,10782500,23360,270770,9619686,2613478,3.3404869000695574,23360_19890930,1
0.0,3.0148352693129743,19891231,11128507,23360,348431,9896611,2630307,3.9387763336088124,23360_19891231,1
9.561951815250627,5.134487068805075,19900331,9692268,23360,133630,8153604,2684126,4.0395086062415935,23360_19900331,1
10.806224537226996,3.6781893428401586,19900630,8975081,23360,182658,7471707,2861663,3.7203563956692984,23360_19900630,1
