run_timestamp,cert,bank_name,report_date,qtrs_to_failure,roa,capital_ratio,npa_value,total_assets,risk_score,risk_level,flags_triggered,flag_count,model_version,requires_review,human_reviewed,examiner_note
2026-03-04 12:23:24,35469,INTEGRITY BANK,2007-12-31,3,-3.7185,8.9994,12.0,1209722.0,5,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,35469,INTEGRITY BANK,2008-03-31,2,-3.1756,8.1007,23.0,1203701.0,5,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,35469,INTEGRITY BANK,2008-06-30,1,-5.7194,7.0617,33.0,1107514.0,6,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio low (<8%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2005-09-30,12,2.3066,12.1155,0.0,790235.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2005-12-31,11,2.1886,11.8695,0.0,805487.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2006-03-31,10,2.2939,11.4354,0.0,871663.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2006-06-30,9,2.3394,10.8648,0.0,949950.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2006-09-30,8,2.3794,10.9244,0.0,995857.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2006-12-31,7,2.4129,10.6733,0.0,1042185.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2007-03-31,6,2.1117,9.6332,0.0,1196406.0,1,WATCH,['Capital ratio below well-capitalised'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2007-06-30,5,2.0781,10.8343,0.0,1306032.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2007-09-30,4,2.1367,11.3667,0.0,1446415.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2007-12-31,3,2.0262,11.326,1.0,1529629.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2008-03-31,2,-3.3004,10.4784,4.0,1624672.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34194,SILVER STATE BANK,2008-06-30,1,-9.0832,8.8615,14.0,1957120.0,5,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2005-09-30,12,-1.5423,16.3949,0.0,78029.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2005-12-31,11,-1.2681,13.1636,0.0,95001.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2006-03-31,10,-0.1257,11.8422,1.0,108615.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2006-06-30,9,0.1103,11.0521,1.0,133630.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2006-09-30,8,0.3275,12.4563,1.0,138270.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2006-12-31,7,0.3716,12.9759,2.0,140788.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2007-03-31,6,-0.651,12.0909,2.0,155362.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2007-06-30,5,-0.9114,11.882,3.0,158120.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2007-09-30,4,-1.4915,11.1665,5.0,153946.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2007-12-31,3,-3.3402,8.5553,8.0,136947.0,5,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2008-03-31,2,-9.4783,6.8138,10.0,131877.0,6,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio low (<8%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,57654,MAIN STREET BANK,2008-06-30,1,-10.2893,4.2027,9.0,112368.0,7,CRITICAL,"['ROA critically negative (<-1.0)', 'Capital ratio critical (<6%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2006-06-30,9,-2.6344,142.1254,0.0,44032.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2006-09-30,8,-2.0508,36.318,0.0,88597.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2006-12-31,7,-1.4907,19.9522,0.0,168030.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2007-03-31,6,-0.2233,15.3836,0.0,222511.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2007-06-30,5,0.218,12.3928,0.0,278197.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2007-09-30,4,0.2282,11.0437,1.0,333952.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2007-12-31,3,-2.8725,8.5334,2.0,363894.0,5,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2008-03-31,2,-0.3119,8.3571,9.0,385182.0,4,ELEVATED,"['ROA negative', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2008-06-30,1,-3.6207,6.9617,20.0,383235.0,6,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio low (<8%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,58241,ALPHA BANK & TRUST,2008-09-30,0,-7.8746,2.9157,32.0,354090.0,7,CRITICAL,"['ROA critically negative (<-1.0)', 'Capital ratio critical (<6%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2005-09-30,12,-3.3611,37.0857,0.0,51573.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2005-12-31,11,-1.7487,21.6862,0.0,89991.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2006-03-31,10,-0.8193,32.8916,0.0,125801.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2006-06-30,9,-0.5913,28.2033,0.0,159628.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2006-09-30,8,-0.5607,25.98,0.0,160112.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2006-12-31,7,-0.6748,18.5038,1.0,215839.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2007-03-31,6,-1.0284,14.7916,4.0,262569.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2007-06-30,5,-0.9706,13.4764,2.0,279482.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2007-09-30,4,-0.746,12.9617,2.0,290908.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2007-12-31,3,-2.1919,9.6075,3.0,291586.0,5,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2008-03-31,2,-10.7596,7.7625,8.0,290891.0,6,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio low (<8%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2008-06-30,1,-10.2481,4.9721,14.0,284145.0,7,CRITICAL,"['ROA critically negative (<-1.0)', 'Capital ratio critical (<6%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,57930,FREEDOM BANK,2008-09-30,0,-8.4504,3.4476,16.0,270842.0,7,CRITICAL,"['ROA critically negative (<-1.0)', 'Capital ratio critical (<6%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2005-12-31,12,0.4709,25.5503,0.0,254391.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2006-03-31,11,1.9694,38.5813,0.0,143293.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2006-06-30,10,1.7286,30.0962,0.0,232290.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2006-09-30,9,1.4086,26.9219,0.0,242714.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2006-12-31,8,1.2131,18.9564,0.0,581439.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2007-03-31,7,0.9666,25.5207,0.0,318249.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2007-06-30,6,1.3109,24.7975,0.0,370453.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2007-09-30,5,1.1599,23.8792,0.0,421924.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2007-12-31,4,1.1945,21.9912,0.0,416002.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2008-03-31,3,0.3114,26.6317,0.0,347004.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2008-06-30,2,0.7059,28.2649,0.0,328357.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2008-09-30,1,0.8395,27.6483,0.0,374903.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58180,DEPARTMENT STORES NATIONAL BANK,2008-12-31,0,0.4152,25.4817,0.0,316068.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2005-12-31,12,1.24,11.2752,0.0,250829.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2006-03-31,11,1.4759,11.9154,1.0,242446.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2006-06-30,10,1.4052,11.463,0.0,268879.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2006-09-30,9,1.2612,11.2673,0.0,287832.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2006-12-31,8,1.247,11.2257,0.0,296479.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2007-03-31,7,1.1309,11.5305,1.0,303397.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2007-06-30,6,0.9204,11.3941,2.0,302385.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2007-09-30,5,0.4836,11.6096,4.0,306534.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2007-12-31,4,-4.0082,7.0004,9.0,285249.0,6,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio low (<8%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2008-03-31,3,-0.1335,7.0362,14.0,284024.0,5,HIGH,"['ROA negative', 'Capital ratio low (<8%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2008-06-30,2,-1.8584,7.7732,23.0,259179.0,6,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio low (<8%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,34301,FIRST GEORGIA COMMUNITY BANK,2008-09-30,1,-1.468,8.881,29.0,256371.0,5,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2005-12-31,12,1.6857,10.994,0.0,269127.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2006-03-31,11,2.9707,10.3658,0.0,281044.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2006-06-30,10,2.7929,10.3229,1.0,309356.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2006-09-30,9,2.5265,9.6829,0.0,339059.0,1,WATCH,['Capital ratio below well-capitalised'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2006-12-31,8,2.3842,11.9298,1.0,372588.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2007-03-31,7,2.2741,11.3112,2.0,380252.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2007-06-30,6,1.9652,11.9863,1.0,399722.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2007-09-30,5,1.8063,11.3326,2.0,435621.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2007-12-31,4,1.3319,10.2556,3.0,504306.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2008-03-31,3,0.0579,9.931,7.0,490947.0,2,WATCH,"['ROA very low (<0.5)', 'Capital ratio below well-capitalised']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2008-06-30,2,-0.4556,8.1909,8.0,557594.0,4,ELEVATED,"['ROA negative', 'Capital ratio below well-capitalised', 'Net income negative']",3,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35379,HAVEN TRUST BANK,2008-09-30,1,-3.4455,6.1602,13.0,559551.0,6,HIGH,"['ROA critically negative (<-1.0)', 'Capital ratio low (<8%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2005-12-31,12,5.139,81.7716,0.0,199106.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2006-03-31,11,3.8243,84.9322,0.0,193125.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2006-06-30,10,3.7688,86.754,0.0,195700.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2006-09-30,9,2.7815,11.9914,0.0,9169865.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2006-12-31,8,2.1664,11.7427,1.0,14291650.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2007-03-31,7,-1.3201,12.1952,2.0,14501898.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2007-06-30,6,-1.5846,14.7358,1.0,13455076.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2007-09-30,5,-6.5444,15.0675,1.0,30732440.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2007-12-31,4,-6.1632,12.1031,1.0,37805411.0,4,ELEVATED,"['ROA critically negative (<-1.0)', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2008-03-31,3,-0.113,14.0646,1.0,31036835.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2008-06-30,2,-0.8699,12.5816,1.0,31094658.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2008-09-30,1,-0.3958,11.4069,1.0,35845565.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34571,MERRILL LYNCH BANK & TRUST CO FSB,2008-12-31,0,-0.3679,11.3983,1.0,37986413.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2005-12-31,12,1.3099,10.0669,1.0,279062.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2006-03-31,11,1.5935,10.2302,1.0,296284.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2006-06-30,10,1.5749,10.3035,1.0,289872.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2006-09-30,9,1.6418,10.3212,1.0,308394.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2006-12-31,8,1.6803,10.2869,1.0,328528.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2007-03-31,7,1.6545,10.3199,0.0,345014.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2007-06-30,6,1.5127,10.1741,1.0,363299.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2007-09-30,5,1.5267,10.1983,1.0,381411.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2007-12-31,4,1.3224,10.5106,2.0,403467.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2008-03-31,3,0.3177,10.1771,4.0,427533.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2008-06-30,2,0.4936,10.766,3.0,452504.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2008-09-30,1,0.3221,11.0215,4.0,464810.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,34959,BANK OF CLARK COUNTY,2008-12-31,0,-5.4869,5.7212,15.0,441085.0,7,CRITICAL,"['ROA critically negative (<-1.0)', 'Capital ratio critical (<6%)', 'Net income negative']",3,v1.0-rules-based,True,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2005-12-31,12,1.0003,25.7002,0.0,9190464.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2006-03-31,11,0.4822,28.0211,0.0,8370944.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2006-06-30,10,0.4707,18.7682,0.0,12246286.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2006-09-30,9,0.3365,15.4701,0.0,13717160.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2006-12-31,8,0.3371,15.8077,0.0,14156326.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2007-03-31,7,0.372,12.6341,0.0,14605178.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2007-06-30,6,0.4843,13.0045,0.0,15385669.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2007-09-30,5,0.4156,16.8477,0.0,15611331.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2007-12-31,4,0.4295,18.7024,1.0,14650776.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2008-03-31,3,-0.3266,25.1469,2.0,10697284.0,3,ELEVATED,"['ROA negative', 'Net income negative']",2,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2008-06-30,2,0.1908,23.1373,1.0,12721850.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2008-09-30,1,0.7938,23.7053,1.0,11875763.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,35453,BANK OF AMERICA OREGON N.A.,2008-12-31,0,1.0205,25.7667,1.0,11526309.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2005-12-31,12,0.1142,27.0301,0.0,9761506.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2006-03-31,11,0.2408,22.5086,0.0,12202398.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2006-06-30,10,0.2282,23.561,0.0,11862513.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2006-09-30,9,0.2413,33.8147,0.0,7968562.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2006-12-31,8,0.2829,30.9562,0.0,9048017.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2007-03-31,7,0.2502,24.4386,0.0,14931609.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2007-06-30,6,0.2231,22.5002,0.0,15365923.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2007-09-30,5,0.187,20.4926,0.0,35303778.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2007-12-31,4,0.2861,21.7157,0.0,35704767.0,1,WATCH,['ROA very low (<0.5)'],1,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2008-03-31,3,0.9391,22.11,0.0,35790853.0,0,WATCH,[],0,v1.0-rules-based,False,False,
2026-03-04 12:23:24,58032,BANK OF AMERICA RHODE ISLAND N.A.,2008-06-30,2,1.3414,19.6936,0.0,39211041.0,0,WATCH,[],0,v1.0-rules-based,False,False,
